,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
983,MFH,ايران_تصدر_كورونا_للخليج كورونا كشف لنا بعض الخونه اللي يسافرون لدوله معاديه لنا العدو الأكبر لبلدنا وتروح لها ؟ الموضوع بالنسبة لهم عقائدي وللأسف الولاء والطاعة للملالي __ ومع ذلك حسوا بقيمة المملكة بعد الاصابه بالمرض، بايران ماراح تحتضنهم الا ارصفة الشوارع, LOC _تصدر_كورونا_للخليج كورونا كشف لنا بعض الخونه اللي يسافرون لدوله معاديه لنا العدو الأكبر لبلدنا وتروح لها ؟ الموضوع بالنسبة لهم عقائدي وللأسف الولاء والطاعة للملالي __ ومع ذلك حسوا بقيمة المملكة بعد الاصابه بالمرض، ب LOC  ماراح تحتضنهم الا ارصفة الشوارع,LOC _ صدر _ كورونا _ خليج كورونا كشف ل بعض خونه لي سافر دولة معادي ل عدو أكبر بلد راح ل ؟ موضوع نسبة ل عقائدي أسف ولاء طاعة ملالي _ _ مع ذلك حسو قيمة مملكة بعد اصابه مرض ، ب LOC ماراح احتضن الا ارصف شارع,False
984,ARC,"الفيديو المتداول بعنوان «الصين بدأت بقتل المصابين بفيروس كورونا» غير صحيح, والحقيقة أن الفيديو مفبرك وذلك عبر دمج ثلاثة مقاطع مختلفة وإستخدام فيديو آخر للشرطة وهي تتعامل مع كلب مسعور","الفيديو المتداول بعنوان « LOC  بدأت بقتل المصابين بفيروس كورونا» غير صحيح, والحقيقة أن الفيديو مفبرك وذلك عبر دمج ثلاثة مقاطع مختلفة وإستخدام فيديو آخر للشرطة وهي تتعامل مع كلب مسعور","فيديو متداول عنوان « LOC بدأ قتل مصاب فيروس كورونا » غير صحيح , حقيقة أن فيديو مفبرك ذلك عبر دمج ثلاث مقطع مختلف إستخدام فيديو آخر شرطة هي تعامل مع كلب مسعور",True
985,4IF,ترمب يعلن إطلاق المرحلة الثالثة من التجارب السريرية على لقاح محتمل ل كورونا,ترمب يعلن إطلاق المرحلة الثالثة من التجارب السريرية على لقاح محتمل ل كورونا,ترمب أعلن إطلاق مرحلة ثالث من تجربة سريري على لقاح محتمل ل كورونا,False
986,ARC,ربي يرحمنا برحمته أمين عام الأطباء العرب: «الوضوء» أفضل طريقة للوقاية من «كورونا المستجد»,ربي يرحمنا برحمته أمين عام الأطباء  PER : «الوضوء» أفضل طريقة للوقاية من « LOC »,رب رحم رحمة أمين عام طبيب PER : « وضوء » أفضل طريقة وقاية من « LOC »,False
987,MFH,ارشادات لحماية نفسك من فيروس كورونا,ارشادات لحماية نفسك من فيروس كورونا,ارشاد حماية نفس من فيروس كورونا,True
988,ARC,اليهود يخرجون في جنازة أحدهم في نيويورك ضاربين بعرض الحائط كل تعليمات، وعندما أرشدوهم للصحة العامة قالوا: (نحن شعب الله المختار لا تصيبنا كورونا)، فأصابتهم خراطيم ماء الشرطة لتفريقهم وهم يقاومون، ولو كانت رصاصة في الهواء لقفزوا هاربين، فهم أحرص ع الحياة ولو عمروا مليون, PER  يخرجون في جنازة أحدهم في  ORG  ضاربين بعرض الحائط كل تعليمات، وعندما أرشدوهم للصحة العامة قالوا: (نحن شعب الله المختار لا تصيبنا كورونا)، فأصابتهم خراطيم ماء الشرطة لتفريقهم وهم يقاومون، ولو كانت رصاصة في الهواء لقفزوا هاربين، فهم أحرص ع الحياة ولو عمروا مليون,PER خرج في جنازة أحد في ORG ضارب عرض حائط كل تعليم ، عند أرشدوهم صحة عام قال : ( نحن شعب الله مختار لا أصاب كورونا ) ، أصاب خرطوم ماء شرطة تفريق هم قاوم ، لو كان رصاصة في هواء قفز هارب ، هم حرص ع حياة لو عمر مليون,False
989,ARC,الشلولو يعالج كورونا,الشلولو يعالج كورونا,شلولو عالج كورونا,False
990,ARC,هل فعلا ال 5G من المسببات الأساسية لفيروس كورونا وما هي حقيقة نظرية المؤامرة؟,هل فعلا ال 5G من المسببات الأساسية  MISC  وما هي حقيقة  MISC ؟,هل فعل ال 5G من مسبب أساسي MISC ما هي حقيقة MISC ؟,True
991,MFH,النهاردة تم الإعلان رسميا عن إصابة الرئيس الجزائري عبد المجيد تبون بفيروس كورونا ونقله إلى مستشفى في ألمانيا للعلاج. hemaida,النهاردة تم الإعلان رسميا عن إصابة الرئيس الجزائري  PER  تبون بفيروس كورونا ونقله إلى مستشفى في  LOC  للعلاج. hemaida,نهارد تم إعلان رسمي عن إصابة رئيس جزائري PER تب فيروس كورونا نقل إلى مستشفى في LOC علاج . hemaida,True
992,ARC,فيديو- المتحدث الرسمي لوزارة الصحة د. عبدالله السند: التدخين يفاقم من مضاعفات فايروس كورونا فيروس_كورونا كورونا_الكويت,فيديو- المتحدث الرسمي لوزارة الصحة د.  PER : التدخين يفاقم من مضاعفات  MISC   LOC ,فيديو - متحدث رسمي وزارة صحة د . PER : تدخين يفاقم من مضاعفة MISC LOC,True
993,MFH,ايران_تصدر_كورونا_للخليج هذا سلاحها تصدره ويحمله خونة الدين والوطن والانسانيه ., LOC _تصدر_كورونا_للخليج هذا سلاحها تصدره ويحمله خونة الدين والوطن والانسانيه .,LOC _ صدر _ كورونا _ خليج هذا سلاح أصدر حمل خون دين وطن انسانيه .,False
994,ARC,للاسف الشديد مرض كورونا دا سلاح بيولجي عامله الفيروس دا امريكا من زمان وكانت بتهدد بيه العراق ايام الراحل صدام حسين وهذا الكلام كان بيقولو الراحل صدام حسين لاكن ايامها كان فيه اسد واقف للغرب الكل بيعملو الف حساب وامريكا سالت الفيروس دا ماهي الا لعبه سياسيه حقيره يهدد بها دول,للاسف الشديد مرض  PER  سلاح  MISC  عامله الفيروس دا  LOC  من زمان وكانت بتهدد بيه  LOC  ايام الراحل  PER  وهذا الكلام كان بيقولو الراحل  PER  لاكن ايامها كان فيه اسد واقف للغرب الكل بيعملو الف حساب و LOC  سالت الفيروس دا ماهي الا لعبه سياسيه حقيره يهدد بها دول,اسف شديد مرض PER سلاح MISC عامل فيروس دا LOC من زمان كان هدد بك LOC أيام راحل PER هذا كلام كان بيقولو راحل PER اكن يوم كان في أسد واقف غرب كل بيعملو ألف حساب و LOC سال فيروس دا ماهي الا لعب سياسي حقير هدد ب دولة,False
995,4IF,أميركا تستثمر حتى الآن نحو 10 مليارات$ في مشاريع لقاحات كورونا .. المؤتمر الصحفي للرئيس الأميركي دونالد ترامب, LOC  تستثمر حتى الآن نحو 10 مليارات$ في مشاريع لقاحات كورونا .. المؤتمر الصحفي للرئيس الأميركي  PER ,LOC استثمر حتى آن نحو 10 مليار $ في مشروع لقاح كورونا . . مؤتمر صحفي رئيس أمريكي PER,True
996,ARC,لا صحة للخبر بعنوان «الرئيس الصيني يزور المساجد ويرجوا من المسلمين أن يدعوا الله لرفع بلاء كورونا عن البلاد» والفيديو الحقيقي لزيارة الرئيس الصيني إلى مسجد شينتشنغ في مدينة ينتشوان قبل 4 سنوات وتحديدا في عام 2016,لا صحة للخبر بعنوان «الرئيس الصيني يزور المساجد ويرجوا من  PER  أن يدعوا الله لرفع بلاء كورونا عن البلاد» والفيديو الحقيقي لزيارة الرئيس الصيني إلى  LOC  في مدينة  LOC  قبل 4 سنوات وتحديدا في عام 2016,لا صحة خبر عنوان « رئيس صيني زار مسجد رجا من PER أن ودع الله رفع بلاء كورونا عن بلد » فيديو حقيقي زيارة رئيس صيني إلى LOC في مدينة LOC قبل 4 سنة تحديد في عام 2016,True
997,ARC,وسائل إعلام صهيونية: ولي عهد أبو_ظبي محمد بن زايد أصيب بفيروس كورونا الباحثة الأميركية المختصة في الشأن الخليجي كارين آن كاري: عاملة فليبينية في قصر العائلة نقلت العدوى لابن زايد كاري: ابن زايد نقل إلى مستشفى كليفلاند في أبو ظبي ثم نقل إلى حجر داخلي في قصره,وسائل إعلام صهيونية: ولي عهد  PER  أصيب بفيروس كورونا الباحثة الأميركية المختصة في الشأن الخليجي  PER : عاملة  LOC  في  LOC  نقلت العدوى  PER :  PER  نقل إلى  LOC  في  LOC  ثم نقل إلى حجر داخلي في قصره,وسيلة إعلام صهيوني : ولي عهد PER أصاب فيروس كورونا باحث أمريكي مختص في شأن خليجي PER : عامل LOC في LOC نقل عدوى PER : PER نقل إلى LOC في LOC ثم نقل إلى حجر داخلي في قصر,False
