,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
2129,MFH,"""فيروس كورونا يكره النقاب""!! عنوان مقال فى صحيفة فرنسية يقول:""المنتقبات لن يخفن من العدوى وهن اقل عرضة لكورونا لانهن لا يصافحن بالايدي ولا يقبلن ولا يعانقن وهذه هي الاحتياطات الموصى بها من طرف العلماء لتفادي الإصابة"". سبحانك ربي ما أعدلك منقول للأهمية","""فيروس كورونا يكره النقاب""!! عنوان مقال فى  MISC  يقول:""المنتقبات لن يخفن من العدوى وهن اقل عرضة لكورونا لانهن لا يصافحن بالايدي ولا يقبلن ولا يعانقن وهذه هي الاحتياطات الموصى بها من طرف العلماء لتفادي الإصابة"". سبحانك ربي ما أعدلك منقول للأهمية",""" فيروس كورونا أكره نقاب "" ! ! عنوان مقال في MISC قال : "" منتقب لن يخفن من عدوى هن أقل عرضة كورو لان لا يصافحن يد لا أقبل لا يعانقن هذا هي احتياط موصى ب من طرف عالم تفادي إصابة "" . سبحان رب ما أعدل منقول أهمية",False
4810,ARC,"إيطاليا تفقد السيطرة .. ورئيس الوزراء : "" إنتهت حلول الأرض ؛ الأمر متروك للسماء "" CoronaVirusUpdate كورونا_الجديد الحجز_المنزلي ببجي خليكم_في_البيت coronavirus ItalyCoronavirus"," LOC  تفقد السيطرة .. ورئيس الوزراء : "" إنتهت حلول الأرض ؛ الأمر متروك للسماء "" CoronaVirusUpdate كورونا_الجديد الحجز_المنزلي  PER  خليكم_في_البيت coronavirus ItalyCoronavirus","LOC فقد سيطرة . . رئيس وزير : "" إنته حل أرض ؛ أمر متروك سماء "" CoronaVirusUpdate كورونا _ جديد حجز _ منزلي PER خلي _ في _ بيت coronavirus ItalyCoronavirus",False
3239,4IF,إنتاج الدفعة الأولى من لقاح فيروس كورونا الأمريكي يبدا في شهر. 7,إنتاج الدفعة الأولى من لقاح فيروس كورونا الأمريكي يبدا في شهر. 7,إنتاج دفعة أول من لقاح فيروس كورونا أمريكي يبدا في شهر . 7,True
1923,ARC,كورونا قتل المصابين بفايروس كرونا في شوارع الصين بالأسلحة النارية فورا,كورونا قتل المصابين  PER  في شوارع  LOC  بالأسلحة النارية فورا,كورونا قتل مصاب PER في شارع LOC سلاح ناري فور,False
1646,MFH,الاسم: الدولة اللبنانية المهنة: لا داعي للهلع سنموت_بعد_قليل كورونا,الاسم:  LOC : لا داعي للهلع سنموت_بعد_قليل كورونا,اسم : LOC : لا داعي هلع مات _ بعد _ قليل كورونا,False
1591,ARC,وهم كورونا فيروس ما هو الا تغطية علي السبب الحقيقي لقتل الناس بصمت و هو شبكات الجيل الخامس 5G، انتبهو من حصان طروادة اسرائيل لايوجد بها برج واحد لل 5G، سويسرا و بلجيكا اوقفتها,وهم كورونا فيروس ما هو الا تغطية علي السبب الحقيقي لقتل الناس بصمت و هو شبكات الجيل الخامس  MISC ، انتبهو من حصان طروادة  LOC  لايوجد بها برج واحد لل  MISC ،  LOC  و  LOC  اوقفتها,هم كورونا فيروس ما هو الا تغطية علي سبب حقيقي قتل ناس صمت و هو شبكة جيل خامس MISC ، انتبهو من حصان طرواد LOC لايوجد ب برج واحد لال MISC ، LOC و LOC اوقف,False
2084,MFH,عم يحت كورونا ! لا_داعي_للهلع سنموت_بعد_قليل كورونا_لبنان,عم يحت كورونا ! لا_داعي_للهلع سنموت_بعد_قليل كورونا_لبنان,عم يحت كورونا ! لا _ داعي _ هلع مات _ بعد _ قليل كورونا _ لبنان,False
2731,4IF,ترمب: لقاح كورونا قد يتاح في أمريكا قبل انتخابات الرئاسة  COVID19 كورونا coronavirus,ترمب: لقاح كورونا قد يتاح في  LOC  قبل انتخابات الرئاسة   MISC  coronavirus,ترمب : لقاح كورونا قد أتاح في LOC قبل انتخاب رئاسة MISC coronavirus,False
634,MFH,نعم نختلف لكن لا شماته في الموت وفاة رئيس الوزراء الليبي السابق والاقتصادي الدكتور محمود_جبريل متأثرا بإصابته بفيروس كورونا ، نسأل الله أن يغفر له و يرحمه ويجعل مثواه الجنة ، وأن يلهم أهله وذويه جميل الصبر والسلوان. إنا لله وإنا إليه راجعون,نعم نختلف لكن لا شماته في الموت وفاة رئيس الوزراء الليبي السابق والاقتصادي الدكتور  PER  متأثرا بإصابته بفيروس كورونا ، نسأل الله أن يغفر له و يرحمه ويجعل مثواه الجنة ، وأن يلهم أهله وذويه جميل الصبر والسلوان. إنا لله وإنا إليه راجعون,نعم اختلف لكن لا شم في موت وفاة رئيس وزير ليبي سابق اقتصادي دكتور PER متأثر إصابة فيروس كورونا ، سأل الله أن غفر ل و رحم جعل مثوى جنة ، أن ألهم أهل ذو جميل صبر سلوان . إن الله إن إلى راجع,True
895,ARC,النقاب والوضوء هم الواقي من فايرس كورونا سبحان الله يا الله وين الي يمنعون النقاب ظهر الحق النقاب ستر ووقايه الاسلام دين الحق كورونا_الصين,النقاب والوضوء هم الواقي من فايرس كورونا سبحان الله يا الله وين الي يمنعون النقاب ظهر الحق النقاب ستر ووقايه الاسلام دين الحق كورونا_الصين,نقاب وضوء هم واقي من ايرس كورونا سبحان الله يا الله وين الي منع نقاب ظهر حق نقاب ستر وقاي إسلام دين حق كورونا _ صين,False
3374,4IF,شركة AstraZeneca ستقوم بتوفير 30 مليون جرعة من لقاح كورونا [البريطاني] بحلول سبتمبر كجزء من اتفاق بشأن انتاج أكثر من 100 مليون جرعة. ننتظر استكمال التجارب السريرية على لقاح أكسفورد والأمور مشجعة.  Sent via,شركة  MISC  MISC  ستقوم بتوفير 30 مليون جرعة من لقاح  LOC  بحلول سبتمبر كجزء من اتفاق بشأن انتاج أكثر من 100 مليون جرعة. ننتظر استكمال التجارب السريرية على  MISC  والأمور مشجعة.   MISC ,شركة MISC MISC قام توفير 30 مليون جرعة من لقاح LOC حل سبتمبر جزء من اتفاق شأن إنتاج أكثر من 100 مليون جرعة . انتظر استكمال تجربة سريري على MISC أمر مشجع . MISC,True
1089,4IF,روسيا تخطط لإنتاج 6 ملايين جرعة شهريا من لقاح كورونا  فيروس_كورونا COVID19 البيان_القارئ_دائما, LOC  تخطط لإنتاج 6 ملايين جرعة شهريا من لقاح كورونا  فيروس_كورونا COVID19 البيان_القارئ_دائما,LOC خطط إنتاج 6 مليون جرعة شهري من لقاح كورونا فيروس _ كورونا COVID19 بيان _ قارئ _ دائم,True
3806,4IF,"أثار إعلان روسيا نجاحها في تطوير أول لقاح ضد فيروس كورونا جدلا ورفضا كبيرا لها خصوصا مع تزايد الشكوك حول فاعليته لكن أيضا حول شكوك ""سرقته"" من بريطانيا التي سبق وأن اتهمت موسكو بذلك.","أثار إعلان  LOC  نجاحها في تطوير أول لقاح ضد فيروس كورونا جدلا ورفضا كبيرا لها خصوصا مع تزايد الشكوك حول فاعليته لكن أيضا حول شكوك ""سرقته"" من  LOC  التي سبق وأن اتهمت  LOC  بذلك.","أثار إعلان LOC نجاح في تطوير أول لقاح ضد فيروس كورونا جدل رفض كبير ل خصوص مع تزايد شك حول فاعلية لكن أيض حول شك "" سرق "" من LOC الذي سبق أن اتهم LOC ذلك .",False
118,MFH,بعد قعدة البيت الطويلة و بس إرجع شوف رفقاتي لازم كل واحد منن يذكرني بي أسمه و قديش صرلي بعرفه تفاديا للإحراج! لا_داعي_للهلع سنموت_بعد_قليل كورونا_لبنان خليك_بالبيت فعاليات_الحجر_المنزلي,بعد قعدة البيت الطويلة و بس إرجع شوف رفقاتي لازم كل واحد منن يذكرني بي أسمه و قديش صرلي بعرفه تفاديا للإحراج! لا_داعي_للهلع سنموت_بعد_قليل كورونا_لبنان خليك_بالبيت فعاليات_الحجر_المنزلي,بعد قعدة بيت طويل و بس إرجع شاف رفق لازم كل واحد من ذكر بي أسم و قديش صرلي عرف تفادى إحراج ! لا _ داعي _ هلع مات _ بعد _ قليل كورونا _ لبنان خليك _ بيت فعالية _ حجر _ منزلي,False
4518,ARC,الغبار نعمة من الله للقضاء على الفيروسات بالذات أن فيروس كورونا دخل الكويت. الحمدلله,الغبار نعمة من الله للقضاء على الفيروسات بالذات أن فيروس كورونا دخل  LOC . الحمدلله,غبار نعمة من الله قضاء على فيروس ذات أن فيروس كورونا دخل LOC . حمدلله,False
3621,ARC,فيروس_كورونا عليكم بالبصل والثوم والقرفه,فيروس_كورونا عليكم بالبصل والثوم والقرفه,فيروس _ كورونا على بصل ثوم قرفه,False
