,Unnamed: 0,origin,tweet_text,label
947,947,4IF,ترمب: كورونا سيختفي حتى من دون لقاح : صح لسانك,False
948,948,MFH,ماذا يجب عليك أن تعرفه عن الكمامة القماشية؟ بناء على تعليمات وزارة الصحة، يجب لبس الكمامة القماشية دائما عند الخروج من البيت، وعند الذهاب للأماكن العامة. للمزيد من المعلومات قم بزيارة  كلنا_مسؤول الوقايه_من_كورونا,True
949,949,4IF,عاجل الصين تفجر مفاجأة: بدأنا استخدام لقاح ضد كورونا,True
950,950,ARC,بوابة_الوفد| فيديو.. مدير مستشفى سابق ينصح ب الوضوء لمواجهة فيروس_كورونا,False
951,951,ARC,فيروس كورونا 19 Covid19 هو الأكثر فتكا لكبار السن والأشخاص الذين يعانون من مشاكل في الرئة مثل مدخني التبغ. الدعاء للجميع!,True
952,952,MFH,"صحيفة أجنبية بدأت مقالها ب "" فيروس كورونا يكره النقاب"" الترجمة:المنتقبات لن يخفن من العدوى وهن اقل عرضة ل كرونا لأنهن لا يصافحن بالايدي ولايقبلن ولا يعانقن وهذه الشروط او بالاحرى الاحتياطات الموصى بها من العلماء لتفادي الاصابةالى نساء العالم ارتدو النقاب فهوامن يوم_الجمعة",False
953,953,4IF,لقاح فيروس كورونا كوفيد19 ، المصنع من قبل شركة استرازينيكا، من المحتمل أن يحمي لمدة عام,True
954,954,MFH,عزيزي المواطن والمقيم، حرصا على سلامتكم من التعرض لفيروس كورونا كوفيد 19 يجب غسل اليدين بالماء والصابون جيدا بشكل دوري، مع الحرص على استخدام معقم اليدين بوحدتنا_نحميها,True
955,955,4IF,تذكرون شركة استرازينكا ..! ستقوم بتوفير 400 مليون جرعة من لقاح كوفيد_19 داخل أوروبا حاليا .. خبر جدا مهم ..,False
956,956,MFH,إنا لله وإنا إليه راجعون، أعزي كل الزملاء بوفاة الأخ- د. طارق حسين مخيمر ، من أطباء الأنف والأذن والحنجرة في م. زين متأثرا بمضاعفات فيروس كورونا المستجد. رحمه الله وألهم أهله ومحبيه الصبر والسلوان.,True
957,957,MFH,DonaldJTrump لقد خصصت 2.2 ترليون دولار تعال حولهم لحسابي وخذ وصفه طبيعيه تخلص العالم من الكورونا ومن افاتها وتعيد بعجله الحياه الى طبيعتها تلفون .972522878900 .وصفه يفحصها كبار علماء الطب ، ناجحه 100-100 ومجربه على البشر وعلى الحيوانات تنجي الحميع الا الذين ماتت اعضاءهم وتوقفت .,False
958,958,ARC,I've just posted a new blog: ورد الان: الصين تعلن الحرب النووية على أمريكا وتتوعد بمسح واشنطن من على وجه الأرض وتتهمها رسميا بالوقوف وراء فيروس كورونا,False
959,959,MFH,نصيحة: تجنب السلوكيات الخاطئة عند لبس الكمام و القفاز لتجنب نقل أو الإصابة تجنب ملامسة الوجه و الأغراض الشخصية ( جوال، محفظة) باليدين أو بالقفاز قبل تعقيم اليدين أو غسلهم عزز الوعي الوقائي لديك التزامك حماية لمحبيك وتجنبك فقد عزيز لاسمح الله السعودية الرياض كورونا,True
960,960,4IF,"ترامب يتعاقد مع ""مودرنا"" لشراء 100 مليون جرعة من لقاح كورونا",True
961,961,ARC,الصحة العالمية تحذر المدخنين مجددا من خطر الإصابة بفيروس كورونا الصحة_العالمية كورونا فيروس_كورونا COVID19 كورونا_الجديد coronavirus,True
962,962,ARC,عااجل اصابة فيروس كورونا ب محمد بن زايد .. اعان الله كورونا على هذا الخبيث,False
963,963,ARC,الشروق| أطباء: المدخنون معرضون عبر كورونا للإصابة بأعراض خطيرة أو الموت التفاصيل كورونا فيروس_كورونا,True
964,964,4IF,منظمة_الصحة_العالمية : العالم قد يتعافى بوتيرة أسرع إذا أتيح لقاح كورونا للجميع بوابة_الأخبار,True
965,965,4IF,سئلت عن اللقاح الروسي، بخصوص اللقاح الروسي أو أي لقاح يجب أن يكون آمن وفعال لكي يصرح باستخدامه ويتم ذلك عن طريق إجراء الدراسات الإكلينيكية ولم أطلع على دراسات اللقاح الروسي لأني لأعرف هل نشرت أو لا. أعتقد أن اللقاح الفعال بشكل كبير وأيضا آمن قد يأخذ وقت.,False
966,966,ARC,الكويت_تحارب_كورونا الأستنشاق والمضمضه وغسل الأذنين خمس مرات يوميا في الوضوء كفيله بحمايتك بإذن الله من الجراثيم والفيروسات,False
967,967,MFH,اللهم إني أستودعك لبنان وشعبه وأهله فاحفظه ربي من كل سوء ومكروه و كورونا_حزب_الله كورونا_لبنان لبنان_يتنفض لا_ثقة انتخابات_نيابية_مبكرة لا_داعي_للهلع سنموت_بعد_قليل,False
968,968,ARC,إنتشار غريب ومريب للأوبئة وكل مئة سنة بالذات ..! الطاعون : عام 1720 الكوليرا : عام 1820 الطاعون الدملي :عام 1920 فيروس_كورونا : 2020,False
969,969,ARC,قريبا جدا ستكون قطر حاضنة الكورونا خط الطيران المفتوح لإيران وتركيا سيدمر قطر ومن فيها و تنظيم_الحمدين_الارهابي غير مبالي بالشعب القطري,False
970,970,MFH,مباشرة من البيت الابيض Whitehouse لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن فيروس كورونا بأنه خدعة وبأن اللقاح موجود وانهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث ويخبر احدهم ان الوفيات مزورة وان الفيروس ضعيف جدا,False
971,971,ARC,كورونا.. إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه..,False
972,972,4IF,"روسيا تعلن تسجيلها رسميا ""أول لقاح"" ضد فيروس كورونا.. وبوتين يؤكد اختباره على ابنته.. وسط مخاوف وحذر عالمي من سرعة إنتاج اللقاح وفاعليته.. فما القصة؟",True
973,973,ARC,هل هى مصادفة ؟، كل مئة عام وباء كبير !! سنة 1720 الطاعون ( 100 ألف قتيل ) سنة 1820 الكوليرا ( 100 ألف قتيل ) سنة 1920 الإنفلونزا الإسبانية ( 100 مليون قتيل ) سنة 2020 كورونا ( .. .. ) فيروس_كورونا_المستجد,False
974,974,ARC,"اصابة لاعب يوفنتوس "" باولو ديبالا "" بفايروس كورونا وهو ثالث لاعب في الدوري الإيطالي حتى الآن . كورونا",False
975,975,MFH,عاجل شفاء الرئيس الجزائري عبد المجيد تبون من فيروس كورونا صدى_البلد,True
976,976,ARC,"""تنفيذ بناء مستشفى في الصين في 10 أيام فقط"" قال ابن_حزم في رسالة مراتب العلوم: ""أهل الصين ليسوا أهل علوم ألبتة، وإنما هم أهل صناعات"" كورونا وباء_كورونا",True
977,977,MFH,كورونايكره لمنقبات عنوان جريدة فرنسية الترجمة المنقبات لن يخفن من العدوى، وهن الأقل عرضة لكورونا لأنهن لا يصافحن ولا يقبلن ولا يعانقن، وهذه هي الشروط أو بالأحرى الاحتياطات الثلاثة الموصى بها من طرف العلماء لتفادي الإصابةإلى نساء العالم تدين النقاب فهو العلاج الوحيد ضد كورونا,False
