,Unnamed: 0,origin,tweet_text,label,tweet_text_NER
1140,1140,4IF,اليوم جرت مظاهرات في ااعاصمة برلين ضد لقاح كوفيد 19 بدون لبس القناع او تباعد اجتماعي تلك هي الدول الديموقراطيه تعلن رفضها للخنوع والاجبار لا ان نشتريه ونضعك تحت الامر الواقع.,False,اليوم جرت مظاهرات في ااعاصمة  LOC  ضد لقاح كوفيد 19 بدون لبس القناع او تباعد اجتماعي تلك هي الدول الديموقراطيه تعلن رفضها للخنوع والاجبار لا ان نشتريه ونضعك تحت الامر الواقع.
1141,1141,ARC,القره_داغي يحاصرون مدن المسلمين الايغور ويمنعون خروج أو دخول أي شخص ويبدأ وباء كورونا بالانتشار في الصين فتصاب أغلب المدن بالفايروس نظرا لتنقل الناس إلا مناطق المسلمين لأنها محاصرة فلا تصاب بالفايروس سبحانك ربي ما أعظمك وما أعظم أقدارك,False,القره_داغي يحاصرون مدن  PER  ويمنعون خروج أو دخول أي شخص ويبدأ وباء كورونا بالانتشار في  LOC  فتصاب أغلب المدن بالفايروس نظرا لتنقل الناس إلا مناطق  PER  لأنها محاصرة فلا تصاب بالفايروس سبحانك ربي ما أعظمك وما أعظم أقدارك
1142,1142,ARC,"الفيديو المتداول بعنوان «دخول 20 مليون صيني في الإسلام بعد أن ثبت أن كورونا لا يصيب المسلمين» غير صحيح, والحقيقة أن الخبر لم تعلنه أي قناة والفيديو في الرسالة لعدد من الجنسيات ومتداول قبل إنتشار الفيروس",True,"الفيديو المتداول بعنوان «دخول 20 مليون صيني في الإسلام بعد أن ثبت أن كورونا لا يصيب  PER » غير صحيح, والحقيقة أن الخبر لم تعلنه أي قناة والفيديو في الرسالة لعدد من الجنسيات ومتداول قبل إنتشار الفيروس"
1143,1143,MFH,وزارة_الصحة: ابتداء من الغد سنعلن اعداد لي ما معن كورونا! لا_داعي_للهلع سنموت_بعد_قليل كورونا_لبنان,False,وزارة_الصحة: ابتداء من الغد سنعلن اعداد لي ما معن كورونا! لا_داعي_للهلع سنموت_بعد_قليل كورونا_لبنان
1144,1144,ARC,وباء قاتل كل 100 سنة والسر الخطير فى عام 20 - 1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص - 1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان - 1920 الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان كورونا,False,وباء قاتل كل 100 سنة والسر الخطير فى عام 20 - 1720 ضرب مدينة  LOC  الفرنسية، الطاعون العظيم وقتل 100 ألف شخص - 1820 حصدت الكوليرا أرواح البشر فى  LOC   LOC   LOC ، وقتل 100 ألف انسان - 1920 الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان كورونا
1145,1145,ARC,الغرغرة بماء وملح تخفف الأعراض فقط وليست علاجا ل كورونا covid_19. كورونا_الجديد كيف_نوقف_كورونا,True,الغرغرة بماء وملح تخفف الأعراض فقط وليست علاجا  MISC   MISC .  MISC  كيف_نوقف_كورونا
1146,1146,ARC,النقاب والوضوء هم الواقي من فايرس كورونا كورونا_الصين,False,النقاب والوضوء هم الواقي من  PER   LOC 
1147,1147,MFH,9 أمور ينبغي تطبيقها لحماية نفسك وعائلتك من فيروس كورونا  نيوز سناب - روسيا اليوم,True,9 أمور ينبغي تطبيقها لحماية نفسك وعائلتك من فيروس  LOC  -  LOC  اليوم
1148,1148,ARC,إصابة رئيس وزراء بريطانيا بوريس جونسون بفيروس الكورونا pandemic COVID19 Corona وباء_كورونا كورونا بريطانيا StayHome StayHomeStaySafe خليك_بالبيت,True,إصابة رئيس  ORG   PER  بفيروس الكورونا  MISC  وباء_كورونا  LOC  StayHome StayHomeStaySafe خليك_بالبيت
1149,1149,ARC,إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس كورونا,False,إعلام العدو : إصابة ولي عهد  PER  بفيروس كورونا
1150,1150,ARC,خبر انهاء العام الدراسي في لبنان..عار عن الصحة كورونا_لبنان وزارة_التربية,True,خبر انهاء العام الدراسي في  LOC ..عار عن الصحة كورونا_ LOC  وزارة_التربية
1151,1151,MFH,1-1-2020:اكيد 2020 حتكون احسن من 2019. 21-2-2020:اول حالة كورونا في لبنان. سنموت_بعد_قليل كورونا,False,1-1-2020:اكيد 2020 حتكون احسن من 2019. 21-2-2020:اول حالة كورونا في  LOC . سنموت_بعد_قليل كورونا
1152,1152,MFH,في حالة كورونا عنا بالضيعة (الحلوسية) لا_داعي_للهلع سنموت بعد قليل,False,في حالة كورونا عنا بالضيعة (الحلوسية) لا_داعي_للهلع سنموت بعد قليل
1153,1153,MFH,إيران دولة إرهابية معادية للعرب والمسلمين، ومن يذهب إليها فهو خائن لوطنه وولائه لإيران، ويجب التعامل معهم على أساس الخيانة والتخابر ضد وطنه ايران_تصدر_كورونا_للخليج,False, LOC  دولة إرهابية معادية  PER   PER ، ومن يذهب إليها فهو خائن لوطنه وولائه ل LOC ، ويجب التعامل معهم على أساس الخيانة والتخابر ضد وطنه  LOC _تصدر_كورونا_للخليج
1154,1154,4IF,"وزارة الصحة الإماراتية تنوه إلى أنه يمكن للمتطوعين في المرحلة الثالثة من تجارب لقاح كورونا غير النشط استخدام ""تطبيق_الحصن"" للتعريف عن أنفسهم طوال فترة البرنامج بدءا من اليوم السبت بعد تحديث التطبيق أنت_المسؤول",True," ORG  تنوه إلى أنه يمكن للمتطوعين في المرحلة الثالثة من تجارب  MISC  غير النشط استخدام "" MISC "" للتعريف عن أنفسهم طوال فترة البرنامج بدءا من اليوم السبت بعد تحديث التطبيق أنت_المسؤول"
1155,1155,ARC,عاجل | أنباء عن إصابة باولو ديبالا مهاجم نادي يوفنتوس الإيطالي بفيروس كورونا حيث أنه ثالث لاعب يصاب بهذا المرض في الكالتشيو,False,عاجل | أنباء عن إصابة  PER  مهاجم  ORG  بفيروس كورونا حيث أنه ثالث لاعب يصاب بهذا المرض في  LOC 
1156,1156,4IF,رئيس الفلبين يعلن استعداده لاختبار اللقاح الروسي ضد كورونا على نفسه فيروس_كورونا بوابة_الأخبار,True,رئيس  LOC  يعلن استعداده لاختبار اللقاح الروسي ضد كورونا على نفسه فيروس_كورونا بوابة_الأخبار
1157,1157,MFH,الرئاسة الجزائرية: الرئيس عبد المجيد تبون أصيب بفيروس كورونا وحالته تحسنت | الخليج_أونلاين نبض_الخليج,True,الرئاسة الجزائرية: الرئيس  PER  أصيب بفيروس كورونا وحالته تحسنت | الخليج_أونلاين نبض_الخليج
1158,1158,ARC,تنبأت رواية الكاتب الأمريكي دين كونتز المكتوبة في كتابه : عيون الظلام The Eyes of Darkness والمنشورة عام 1981 بانتشار فيروس كورونا التاجي عام 2020 فيروس_كورونا_المستجد كورونا الكويت via,False,تنبأت رواية الكاتب الأمريكي  PER  المكتوبة في كتابه : عيون الظلام  MISC  of Darkness والمنشورة عام 1981 بانتشار فيروس  LOC  عام 2020 فيروس_كورونا_المستجد  LOC  via
1159,1159,ARC,*مهم مهم مهم !!* فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بال حة والم الحنجرة فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك ان تنقذ احدا بهذه المعلومة . كورونا,False,*مهم مهم مهم !!* فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بال حة والم الحنجرة فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك ان تنقذ احدا بهذه المعلومة . كورونا
