,origin,tweet_text,label
482,MFH,قنبلة على المباشرمباشرة من البيت الأبيض لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن  كورونا فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا حسبنا الله ونعم الوكيل,False
483,ARC,مقطع متداول عن الصين بدأت في قتل المرضى المصابين ب كورونا  نتمنى انه غير صحيح,False
484,MFH,بمزيد من الحزن والأسى وقلوب مؤمنة بقضاء الله وقدره، تنعى اللجنة القانونية النيابية وفاة المغفور له النائب حسين الزهيري عضو اللجنة بعد إصابته بفايروس كورونا  سائلين الله للفقيد الرحمة والمغفرة وللأسرة والأهل والأحباب الصبر والسلوان,True
485,MFH,الفرق الوحيد بينك وبين الي معو كورونا، انو هو عمل فحص PCR وانت لأ,False
486,ARC,أمين عام الأطباء العرب: الوضوء أفضل طريقة للوقاية من كورونا المستجد.   المقالة لندوة علمية فيها كمية معلومات مهمة لاتفوتكم. ولا تلومو الا نفسكم لو ما قرأتو المقالة وجاكم المرض . اهو حذرتكم,False
487,MFH,الفرق بينك وبين مصاب الكورونا. انه هو عمل فحص وانت لا,False
488,4IF,أعلنت روسيا عن أول لقاح في العالم ضد فايروس كورونا Covid 19 حيث قام الرئيس الروسي بيوتين بالموافقة على لقاح أنتجه معهد Gamaleya Research Institute of Epidemiology and Microbiology في موسكو بعد تجارب قصيرة و التجارب أظهرت أنه آمن وفعال ويشكل مناعة طويلة الأمد ضد الفايروس,False
489,MFH,الجزائر  أعلنت وزارة الصحة الجزائرية، تسجيل 293 إصابة جديدة بفيروس كورونا المستجد، خلال الـ24 ساعة الماضية؛ ليرتفع إجمالي الإصابات إلى46 ألف ا و364 في البلاد,True
490,ARC,سبب إنتشار فيروس كورونا هو أكل الخفافيش والضفادع و الحشرات.  الفيديو ه ـــنآ    فيروس  كورونا ال جديد  فيروس  كور ونا,False
491,ARC,لون الكمامة الطبية الأبيض و الأزرق يختلف فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل  أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين فتكون الجهة البيضاء إلى الخارج فيروس كورونا,False
492,ARC,سبق أن تم تهديد المرحوم صدام حسين بغاز كورونا شاهد الفيديو  كورونا كورونا فيروس كورونا المغرب  COVID19,False
493,ARC,السفير الايراني لدى بغداد :  خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس كورونا الجديد عار عن الصحة تماما؛ وحكومة بغداد لم تعلن ذلك اطلاقا,True
494,ARC,نظريات مؤامرة فيروس كورونا هو غاز سارين تسرب بالخط من قاعدة أمريكية بافغانستان. ويبين انتشاره بسبب خلل بمعمل بيولوجي وبين أنه مفتعل كسلاح في حروب غير تقليدية بين دول عظمى وتعدد أهدافه من السيطرة على أسواق المال إلى الرد على عقوبات تجارية وغاز السارين اتضرب ف أفغانستان بالخطأ,False
495,ARC,لإعلام الإسرائيلي أيضا  يؤكد إصابة محمد بن زايدبفيروس كورونا .                                                       وهذه الترجمة :  زعيم دولة الإمارات العربية المتحدة محمد بن زايد يلتصق بـ الكورونا ان شاء الله يلصق فيه لصقة فئران,False
496,4IF,وزير الصحة الأردني الأسبق سعد الخرابشة: التشكيك العالمي بأمان وفاعلية لقاح كورونا الروسي في محله. والمرحلة الثالثة من التجارب السريرية هي الأهم العربية,True
497,ARC,لا صحة للخبر بعنوان الرئيس الصيني يزور المساجد ويرجوا من المسلمين أن يدعوا الله لرفع بلاء كورونا عن البلاد والفيديو الحقيقي لزيارة الرئيس الصيني إلى مسجد شينتشنغ في مدينة ينتشوان قبل 4 سنوات وتحديدا  في عام 2016,True
498,ARC,كورونا.   إلتقطت هذه الصورة صباح اليوم  لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين   الصين   وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه     ويايمني مايهزك ريح,False
499,ARC,فيروس كورونا المستجد بشرى سارة أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100   على اكثر من 7 حالات تم شفائهم،   الله اكبر الله اكبر تحيا فلسطين,False
500,4IF,أكدت منظمة الصحة العالمية الاثنين أنه قد لا يكون هناك حل سحري لفيروس كورونا المستجد، رغم المساعي الدولية لتطوير لقاح فاعل للفيروس. فرانس برس,True
501,4IF,الصحة الروسية: بدأنا إنتاج لقاح لفيروس كورونا موسكو كورونا,True
502,MFH,على المباشر  مباشرة من البيت الأبيض لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن  كورونا فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا حسبنا الله ونعم الوكيل,False
503,ARC,اكثر فيديو مفزع ممكن تشوفه خلال هالازمة حتى الان  في الاكوادور بسبب انهيار النظام الصحي رمى الجثث فيه الشوارع   المدينة  كلنا مسؤول  الكويت  تركيا  وزارة الصحة  معصيتي نقمتي  خلك في البيت  فيروس كورونا  كورونا الاردن  حظر التجول بالكويت,True
504,4IF,دراسة أمريكية لمعهد نيويورك للتكنلوجيا توصلت لأسباب منطقية حول سبب تفشي كورونا في الدول الغربية المتقدمة بينما كان انتشاره أقل في العالم الثالث والدول العربية السر كان في لقاح السل الذي يعطى للأطفال في الدول النامية قسم العالم لثلاث مستويات فكان أشدها التي لا تقدم لقاحا للسل,False
505,ARC,ثقافة طبية كورونا كورونا الجديد    فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بال حة والم الحنجرة  فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي بإءن الله على الفايروس انشر هذه المعلومات لتعم الفائدة,False
